date,Bower (JS),Clojars (Clojure),CPAN,CPAN (search),CRAN (R),Crates.io (Rust),Drupal (php),DUB (dlang),GoDoc (Go),Gopm (go),Hackage (Haskell),Hex.pm (Elixir/Erlang),Julia,LuaRocks (Lua),Maven Central (Java),MELPA (Emacs),Nimble (Nim),npm (node.js),nuget (.NET),Packagist (PHP),Pear (PHP),Perl 6 Ecosystem (perl 6),PyPI,Rubygems.org,Vim Scripts
2015/05/21,33462,12653,31868,31868,6679,2119,,,65430,,8173,,,731,106057,2483,,150090,36902,59532,600,,60011,101713,
2015/05/22,33533,12662,31867,31867,6682,2127,,,65482,,8180,,,731,106163,2486,,150423,36954,59585,600,,60076,101774,
2015/05/23,33596,12670,31866,31866,6685,2137,,,65516,,8185,,,732,106231,2489,,150683,37062,59653,600,,60129,101837,
2015/05/24,33621,12680,31872,31872,6685,2145,,,65563,,8189,,,732,106351,2491,,150889,37004,59718,600,,60169,101863,
2015/05/25,33663,12688,31870,31870,6684,2158,,,65607,,8192,,,733,106400,2491,,151128,37081,59805,600,,60217,101897,
2015/05/26,33722,12693,31869,31869,6688,2177,,,65636,,8197,,,733,106565,2493,,151448,35911,59925,600,,60269,101947,
2015/05/27,33778,12699,31871,31871,6690,2190,,,65695,,8201,,,736,106712,2494,,151767,37165,60050,600,,60352,102004,
2015/05/28,33839,12709,31875,31875,6695,2195,,,65746,,8203,,,736,106811,2501,,152089,37221,60200,600,,60411,102071,
2015/05/29,33922,12720,31876,31876,6696,2211,,,65775,,8205,,,737,106887,2503,,152365,37252,60314,600,,60478,102143,
2015/05/30,33988,12734,31879,31879,6700,2221,,,65814,,8214,,,738,107082,2506,,152623,37293,60400,600,,60532,102195,
2015/05/31,34026,12737,31891,31891,6703,2231,,,65877,,8219,,,739,107125,2508,,152823,37393,60454,600,,60572,102235,
2015/06/01,34099,12764,31892,31892,6707,2237,,,65926,,8222,,,740,107213,2509,,153037,37428,60526,600,,60608,102280,
2015/06/02,34173,12768,31896,31896,6711,2242,,,65982,,8228,,,740,107307,2509,,153324,37471,60599,600,,60656,102324,
2015/06/03,34214,12773,31896,31896,6719,2258,,,66036,,8244,,,744,107503,2509,,153616,37527,60684,600,,60735,102385,
2015/06/04,34275,12791,31903,31903,6727,2263,,,66144,,8252,,,744,107631,2514,,153902,37601,60785,600,,60795,102461,
2015/06/05,34336,12797,31905,31905,6732,2268,,,66201,,8256,,,746,107702,2517,,154230,37654,60875,600,,60871,102513,
2015/06/06,34392,12801,31912,31912,6737,2281,,,66226,,8258,,,747,107864,2517,,154428,37680,60954,600,,60915,102571,
2015/06/07,34438,12807,31930,31930,6740,2291,,,66263,,8258,,,748,107899,2518,,154634,37711,61011,600,,60961,102591,
2015/06/08,34484,12815,31934,31934,6740,2297,,,66289,,8263,,,748,107959,2522,,154888,37743,61109,600,,61018,102630,
2015/06/09,34539,12827,31935,31936,6745,2302,,,66313,,8266,,,750,108051,2523,,155167,37808,61216,600,,61062,102685,
2015/06/10,34610,12834,31937,31937,6753,2310,,,66333,,8272,,,750,108220,2525,,155450,37846,61326,600,,61110,102748,
2015/06/11,34674,12846,31940,31939,6759,2317,,,67154,,8282,,,750,108498,2526,,155752,37865,61406,600,,61175,102806,
2015/06/12,34738,12853,31948,31948,6768,2324,,,68066,,8285,,,752,108591,2526,,156062,37918,61478,600,,61251,102850,
2015/06/13,34777,12859,31954,31954,6774,,,,68921,,8291,,,752,108693,2531,,156310,37949,,600,,61292,102895,
2015/06/14,34837,12866,31962,31962,6777,2337,,,69779,,8294,,,752,108727,2533,,156503,37978,,600,,61344,102936,
2015/06/15,34871,12876,31966,31966,6779,2343,,,70547,,8299,,,753,108770,2535,,156722,38010,,600,,61384,102972,
2015/06/16,34928,12886,31968,31968,6786,2358,,,71226,,8312,,,754,108851,2538,,157017,38048,,600,,61462,103028,
2015/06/17,34999,12895,31980,31980,6791,2365,,,71839,,8320,,,754,108972,2542,,157344,38093,,600,,61498,103091,
2015/06/18,35054,12910,31987,31987,6794,2375,,,72331,,8323,,,754,109058,2542,,157656,38154,,600,,61566,103132,
2015/06/19,35140,12919,31995,,6778,2379,,,72780,,8328,,,755,109170,2541,,157930,38179,,600,,61605,103186,
2015/06/20,35213,12926,31997,31997,6778,2386,,,73151,,8332,,,756,109283,2540,,158169,38204,,600,,61642,103231,
2015/06/21,35240,12930,32000,32000,6779,2392,,,73481,,8337,,,756,109326,2540,,158347,38200,,600,,61666,103267,
2015/06/22,35324,12933,32001,32001,6786,2402,,,73721,,8342,,,756,109358,2540,,158551,38260,,600,,61714,103319,
2015/06/23,35408,12935,32004,32003,6790,2414,,,73956,,8347,,,760,109492,2542,,158819,38302,,600,,61759,103371,
2015/06/24,35490,12944,32009,32009,6800,2416,,,74199,,8349,,,762,109621,2547,,159129,38338,,600,,61822,103429,
2015/06/25,35567,12957,32011,32011,6806,2423,,,74430,,8355,,,762,109710,2549,,159428,38390,,600,,61882,103466,
2015/06/26,35593,12967,32014,32014,6812,2427,,,74628,,8359,,,763,109780,2549,,159728,38430,,600,,61934,103519,
2015/06/27,35645,12973,32018,32018,6816,2434,,,74798,,8363,,,767,109856,2551,,159990,38467,,600,,61987,103597,
2015/06/28,35687,12974,32027,32027,6817,2441,,,74932,,8370,,,768,109898,2551,,160190,38497,,600,,62033,103633,
2015/06/29,35734,12977,32040,32040,6817,2449,,,75088,,8371,,,768,109954,2555,,160441,38521,,600,,62081,103713,
2015/06/30,35811,12986,32046,32046,6819,2462,,,75226,,8378,,,769,110063,2555,,160717,38556,,600,,62140,103775,
2015/07/01,35871,12992,32052,32052,6784,2471,,,75360,,8383,,,769,110182,2555,,161055,38658,,600,,62189,103827,
2015/07/02,35930,13003,32055,32055,6793,2476,,,75484,,8386,,,769,110309,2553,,161311,38713,,600,,62243,103885,
2015/07/03,35998,13013,32059,32059,6789,2482,,,75619,,8389,,,770,110384,2555,,161630,38854,,600,,62307,103940,
2015/07/04,36074,13018,32067,32067,6795,2485,,,75735,,8391,,,770,110427,2557,,161894,38886,,600,,62356,103991,
2015/07/05,36101,13032,32071,32071,6797,2494,,,75856,,8395,,,771,110474,2558,,162104,38905,,600,,62385,104035,
2015/07/06,36139,13045,32086,32086,6798,2502,,,75975,,8398,,,767,110511,2559,,162394,38958,,600,,62439,104076,
2015/07/07,36204,13057,32093,32094,6802,2511,,,76093,,8404,,,768,110576,2559,,162788,39005,,600,,62488,104136,
2015/07/08,36264,13060,32094,32094,6810,2518,,,76233,,8408,,,769,110636,2560,,163202,39062,,600,,62571,104187,
2015/07/09,36331,13065,32097,,6816,2530,,,76391,,8410,,,770,110804,2562,,163527,39098,,600,,62642,104262,
2015/07/10,36399,13075,32097,32097,6817,2534,,,76537,,8413,,,770,110945,2563,,163839,39131,,600,,62693,104329,
2015/07/11,36479,13083,32100,32100,6823,2538,,,76677,,8414,,,771,110995,2564,,164088,39196,,600,,62750,104379,
2015/07/12,36521,13090,32101,32101,6824,2544,,,76814,,8419,,,771,111033,2566,,164298,39236,,600,,62783,104417,
2015/07/13,36580,13094,32104,32104,6826,2554,,,76975,,8422,,,771,111083,2571,,164594,39298,,600,,62829,104460,
2015/07/14,36648,13106,32111,32111,6826,2560,,,77176,,8429,,,771,111410,2576,,164911,39332,,600,,62881,104525,
2015/07/15,36707,13118,32113,32113,6840,2565,,,77301,,8436,746,,773,111488,2583,,165245,39378,64394,600,,62932,104571,
2015/07/16,36769,13124,32114,32113,6849,2570,,,77500,,8439,746,,776,111572,2584,,165548,39424,64503,600,,62988,104621,
2015/07/17,,13133,32125,32125,6856,2580,,,77642,,8444,748,,779,111674,2584,,165890,,64584,600,,63052,104665,
2015/07/18,36871,13148,32130,32130,6859,2584,,,77808,,8450,750,,779,111714,2586,,166116,39484,64672,600,,63103,104712,
2015/07/19,36901,13153,32136,32136,6868,2586,,,77944,,8452,753,,779,111714,2582,,166304,39493,64735,600,,63140,104741,
2015/07/20,36934,13169,32139,32138,6871,2592,,,78080,,8455,756,,780,111832,2583,,166578,39533,64817,600,,63193,104785,
2015/07/21,37003,13179,32142,32142,6876,2601,,,78267,,8456,759,,779,111922,2585,,166910,38691,64965,600,,63285,104851,
2015/07/22,37082,13187,32154,32154,6880,2608,,,78416,,8462,765,,780,112043,2585,,167248,39615,65076,600,,63338,104893,
2015/07/23,37154,13200,32159,32159,6892,2612,,,78620,,8469,767,,781,112130,2585,,167564,39676,65202,600,,63383,104948,
2015/07/24,37241,13220,32162,32162,6898,2622,,,78832,,8474,770,,782,112274,2585,,167834,39707,65313,600,,63436,104994,
2015/07/25,37294,13234,32164,32164,6903,2632,,,79014,,8479,773,,782,112376,2590,,168145,39748,65403,600,,63484,105033,
2015/07/26,37331,13239,32172,32172,6909,2638,,,79181,,8483,779,,782,,2590,,168371,39778,65480,600,,63529,105062,
2015/07/27,37384,13249,32180,32180,6913,2653,,,79408,,8486,782,,783,112542,2592,,168785,39806,65573,600,,63583,105099,
2015/07/28,37468,13262,32191,32191,6924,2657,,,79624,,8489,782,,783,112590,2594,,169134,39880,65662,600,,63660,105140,
2015/07/29,37539,13275,32191,32191,6940,2663,,,79893,,8494,788,,784,112797,2596,,169480,39962,65761,600,,63729,105188,
2015/07/30,37611,13284,32199,32199,6946,2669,,,80179,,8496,791,,784,112920,2597,,169816,40003,65869,600,,63794,105259,
2015/07/31,37683,13297,32208,32208,6952,2676,,,80424,,8499,806,,784,112987,2599,,170137,40057,65961,601,,63867,105305,
2015/08/01,37744,13307,32210,32210,6956,2685,,,80662,,8501,808,,785,113137,2602,,170410,40093,66033,601,,63927,105349,
2015/08/02,37776,13311,32211,32211,6958,2693,,,80913,,8502,809,,785,113207,2603,,170622,40126,66084,601,,63965,105372,
2015/08/03,37811,13321,32207,32207,6962,2704,,,81215,,8507,811,,785,113271,2605,,170878,40159,66163,601,,64016,105416,
2015/08/04,37868,13332,32213,,6965,2706,,,81503,,8511,815,,786,113368,2607,,171230,35837,66254,601,,64071,105464,
2015/08/05,37910,13343,32214,32214,6968,2715,,,81812,,8516,818,,788,113474,2607,,171586,35693,66367,601,,64143,105522,
2015/08/06,37951,13356,32220,32220,6971,2721,,,82115,,8518,823,,788,113556,2610,,171957,40313,66458,601,,64184,105578,
2015/08/07,38029,13362,32226,32226,6978,2730,,,82446,,8523,826,,788,113642,2613,,172350,40426,66582,601,,64235,105635,
2015/08/08,38080,13369,32225,32225,6980,2744,,,82804,,8524,827,,789,113676,2613,,172624,40466,66681,601,,64286,105669,
2015/08/09,38115,13375,32228,32228,6984,2753,,,83131,,8524,829,,790,113722,2613,,172836,40500,66734,601,,64310,105692,
2015/08/10,38153,13386,32231,32231,6987,2763,,,83535,,8533,830,,791,,2613,,173083,40530,66805,601,,64352,105728,
2015/08/11,38219,13396,32237,32237,6997,2770,,,83964,,8542,832,,791,113953,2613,,173442,40569,66863,601,,64413,105793,
2015/08/12,38282,13404,32241,32241,6998,2777,,,84422,,8549,835,,793,114106,2620,,173804,40610,66980,601,,64471,105844,
2015/08/13,38374,13412,32243,32243,7004,2783,,,84968,,8553,,,793,114176,2623,,174122,40639,67112,601,,64532,105888,
2015/08/14,38417,13416,32248,32248,7011,2789,,,85562,,8560,838,,793,114253,2623,,174503,40691,67214,601,,64596,105946,
2015/08/15,38484,13441,32253,32253,7015,2796,,,86022,,8564,838,,793,114327,2624,,174833,40740,67320,601,,64644,105983,
2015/08/16,38525,13444,32260,32260,7015,2808,,,86023,,8568,838,,794,114375,2628,,175053,40758,67360,601,,64677,106011,
2015/08/17,38574,13450,32262,32262,7017,2811,,,86205,,8578,840,,794,114448,2628,,175350,40818,67455,601,,64717,106069,
2015/08/18,38638,13456,32270,32270,7020,2820,,,86352,,8583,843,,795,114576,2631,,175711,40884,67574,601,,64793,106131,
2015/08/19,38709,13463,32274,32274,7031,2828,,,86512,,8587,848,,798,114860,2634,,176032,40939,67675,601,,64865,106195,
2015/08/20,38774,13469,32280,32280,7036,2833,,,86619,,8589,850,,798,114908,2634,,176369,40982,67790,601,,64921,106252,
2015/08/21,38848,13478,32279,32279,7037,2840,,,86920,,8595,852,,798,115049,2634,,176702,41030,67901,601,,64978,106297,
2015/08/22,38927,13482,32283,32283,7043,2844,,,87111,,8601,855,,799,115131,2637,,176931,41088,67973,601,,65030,106341,
2015/08/23,38943,13490,32286,32286,7043,2853,,,87216,,8607,858,,799,115206,2642,,177143,41125,68041,601,,65070,106383,
2015/08/24,38984,13498,32294,32294,7050,2861,,,87300,,8610,860,,800,115269,2643,,177448,41165,68131,601,,65146,106433,
2015/08/25,39059,13502,32297,32297,7055,2867,,,87473,,8614,860,,799,115347,2643,,177750,41223,68220,601,,65200,106489,
2015/08/26,39136,13512,32301,32301,7066,2875,,,87657,,8616,865,,798,115453,2643,,178067,41270,68334,601,,65256,106554,
2015/08/27,39198,13517,32308,32308,7076,2883,,,87975,,8625,870,,799,115568,2649,,178450,41349,68436,601,,65314,106600,
2015/08/28,39274,13533,32312,32312,7084,2892,,,88141,,8629,874,,799,115648,2649,,178773,41384,68543,601,,65384,106655,
2015/08/29,39352,13544,32310,32310,7090,2902,,,88268,,8632,880,,799,115733,2653,,179059,41416,68720,601,,65436,106715,
2015/08/30,39401,13554,32317,32317,7091,2914,,,88536,,8638,883,,800,115813,2654,,179324,41449,68793,601,,65479,106752,
2015/08/31,39434,13567,32324,32324,7094,2921,,,88648,,8643,884,,800,115813,2655,,179604,41494,68892,601,,65541,106786,
2015/09/01,39491,13578,32333,32333,7096,2928,,,88781,,8647,886,,800,115944,2659,,179947,41524,69019,601,,65606,106822,
2015/09/02,39560,13583,32338,32338,7091,2931,,,88941,,8650,887,,801,116129,2661,,180297,41595,69123,601,,65686,106844,
2015/09/03,39631,13591,32339,32341,7103,2933,,,89036,,8652,893,,801,116227,2667,,180656,41659,69227,601,,65748,106897,
2015/09/04,39682,13604,32342,32342,7109,2937,,,89162,,8655,897,,802,116383,2670,,181034,41741,69343,601,,65811,106954,
2015/09/05,39747,13608,32348,32348,7113,2940,,,89238,,8657,900,,802,116458,2675,,181320,41795,69418,601,,65859,106986,
2015/09/06,39780,13616,32349,32349,7119,2945,,,89275,,8659,904,,802,116577,2675,,181580,41827,69500,601,,65905,107018,
2015/09/07,40716,13622,32353,32353,7127,2946,,,89352,,8663,905,,803,116654,2676,,181844,41885,69592,601,,65957,107054,
2015/09/08,40756,13630,32355,32355,7135,2954,,,89457,,8674,910,,804,116713,2676,,182156,41916,69696,601,,66019,107109,
2015/09/09,40812,13642,32363,32363,7139,2959,,,89600,,8679,913,,804,116787,2679,,182458,41993,69796,601,,66047,107166,
2015/09/10,40891,13648,32366,32366,7142,2975,,,89759,,8683,917,,806,116787,2682,,182819,42046,69925,601,,66103,107224,
2015/09/11,40952,13661,32369,32370,7151,2982,,,89846,,8691,918,,806,116859,2683,,183258,42085,70023,601,,66162,107284,
2015/09/12,41029,13673,32375,32375,7154,2985,,,89956,,8694,922,,807,,2686,,183551,42129,70101,601,,66194,107333,
2015/09/13,41085,13677,32376,32376,7160,2989,,,90050,,8696,926,,807,,2682,,183821,42159,70154,601,,66234,107375,
2015/09/14,41123,13694,32380,32380,7164,2997,,,90177,,8699,928,,808,117277,2683,,184159,42198,70245,601,,66288,107410,
2015/09/15,41175,13702,32385,32384,7168,3002,,,90679,,8701,933,,809,117407,2688,,184452,42248,70371,601,,66346,107461,
2015/09/16,41246,13715,32389,32389,7177,3006,,,91021,,8705,934,,810,117492,2688,,184839,42308,70506,601,,66393,107509,
2015/09/17,41322,13720,32401,32401,7178,3012,,,91078,,8710,936,,812,117604,2689,,185169,42424,70608,601,,66454,107570,
2015/09/18,41388,13733,32408,32408,7181,3017,,,91232,,8713,939,,813,117661,2689,,185572,42474,70717,601,,66522,107633,
2015/09/19,41467,13740,32410,32410,7183,3020,,,91392,,8715,942,,813,117736,2690,,185859,42516,70785,601,,66583,107669,
2015/09/20,,13748,32413,32414,7188,3028,,,91509,,8721,945,,813,117813,2693,,186142,42561,70870,601,,66613,107701,
2015/09/21,41538,13751,32416,32416,7192,3035,,,91572,,8721,947,,814,117875,2693,,186423,42606,70960,601,,66657,107736,
2015/09/22,41602,13761,32422,32421,7196,3041,,,91602,,8730,949,,815,118106,2697,,186821,42666,71046,601,,66717,107786,
2015/09/23,41664,13779,32428,32428,7202,3043,,,91740,,8735,950,,815,118236,2697,,187269,42735,71197,601,,66768,107826,
2015/09/24,41734,13786,32436,32436,7208,3049,,,91838,,8737,936,,814,118382,2697,,187637,42811,71310,601,,66833,107879,
2015/09/25,41790,13793,32446,32446,7213,3057,,,92033,,8741,938,,815,118583,2698,,188087,42851,71404,601,,66875,107926,
2015/09/26,41833,13806,32450,32450,7221,3063,,,92139,,8743,939,,815,118630,2699,,188347,42877,71473,601,,66935,107957,
2015/09/27,41866,13816,32454,32454,7224,3071,,,92209,,8746,941,,817,118630,2699,,188630,42932,71514,601,,66983,107978,
2015/09/28,41910,13825,32457,32457,7228,3074,,,92278,,8749,941,,821,118723,2702,,188925,42961,71595,601,,67030,108020,
2015/09/29,41973,13832,32464,32464,7235,3082,,,92430,,8753,944,,823,118832,2704,,189352,43038,71714,601,,67092,108066,
2015/09/30,42031,13844,32465,32465,7239,3087,,,92619,,8757,949,,824,118908,2700,,189916,43073,71808,601,,67140,108112,
2015/10/01,42092,13849,32466,32466,7242,3091,,,92787,,8758,954,,825,119053,2704,,190275,43121,71893,601,,67192,108154,
2015/10/02,42150,13858,32469,32469,7251,3095,,,92946,,8761,958,,826,119590,2708,,190600,43181,72004,601,,67281,108200,
2015/10/03,42210,13865,32472,32472,7261,3102,,,93155,,8761,958,,826,119660,2710,,190874,43210,72103,601,,67318,108239,
2015/10/04,42240,13868,32476,32476,7264,3104,,,93246,,8765,962,,826,119686,2713,,191117,43236,72172,601,,67381,108259,
2015/10/05,42274,13883,32477,32477,7272,3110,,,93367,,8766,966,,827,119753,2716,,191434,43264,72274,601,,67422,108305,
2015/10/06,42334,13890,32480,32479,7291,3114,,,93521,,8773,968,,828,119862,2720,,191772,43320,72393,601,,67493,108351,
2015/10/07,,13894,32488,32488,7302,3119,,,93737,,8777,976,,829,119968,2722,,192126,43385,72512,601,,67569,108405,
2015/10/08,42521,13900,32497,32497,7304,3125,,,94004,,8780,976,,829,120063,2725,,192518,43441,72611,601,,67630,108477,
2015/10/09,42590,13909,32508,32508,7312,3130,,,94159,,8790,979,,829,120196,2727,,192926,43514,72733,601,,67700,108528,
2015/10/10,42652,13918,32513,32513,7316,3139,,,94287,,8793,983,,830,120348,2730,,193235,43550,72811,601,,67762,108579,
2015/10/11,42689,13928,32513,32513,7318,3146,,,94379,,8796,985,,830,120402,2732,,193458,43576,72870,601,,67386,108621,
2015/10/12,42732,13930,32512,32513,7328,3153,,,94467,,8801,987,,831,120456,2734,,193786,43611,72980,601,,67441,108667,
2015/10/13,42789,13938,32521,32521,7335,3163,,,94554,,8805,991,,831,120555,2737,,194216,43670,73081,601,,67509,108708,
2015/10/14,42858,13952,32523,32523,7336,3169,,,94692,,8808,992,,831,120646,2738,,194530,43733,73180,601,,67566,108758,
2015/10/15,42901,13958,32519,32519,7339,3178,,,95125,,8809,996,,831,120741,2740,,194895,43765,73263,601,,67625,108812,
2015/10/16,42964,13970,32523,32521,7345,3188,,,95076,,8818,999,,834,120816,2740,,195245,43966,73404,601,,67680,108852,
2015/10/17,43044,13982,32529,32529,7346,3190,,,94846,,8819,1000,,839,120865,2745,,195533,44041,73528,601,,67737,108898,
2015/10/18,43071,13987,32523,32523,7348,3194,,,94650,,8820,1003,,841,120932,2749,,195864,44067,73597,601,,67780,108938,
2015/10/19,43116,13993,32528,32528,7352,3201,,,94458,,8821,1004,,842,120983,2749,,196178,44114,73709,601,,67829,108979,
2015/10/20,43206,13999,32531,32531,7359,3221,,,94340,,8823,1007,,843,121110,2750,,196572,44162,73857,601,,67896,109031,
2015/10/21,43256,14007,32539,32539,7366,3228,,,94914,,8830,1009,,844,121295,2753,,196886,44199,73953,601,,67965,109081,
2015/10/22,43321,14022,32549,32549,7372,3236,,,95187,,8833,1016,,845,121376,2754,,197200,44272,74054,601,,68016,109125,
2015/10/23,43360,14039,32561,32561,7378,3242,,,95398,,8837,1019,,846,121479,2756,,197547,44319,74173,601,,68083,109177,
2015/10/24,43420,14046,32560,32560,7393,3245,,,95638,,8929,1020,,847,121536,2761,,197872,44349,74268,601,,68142,109218,
2015/10/25,43450,14048,32564,32564,7394,3255,,,95787,,8932,1024,,849,121569,2762,,198132,44390,74347,601,,68186,109251,
2015/10/26,43485,14054,32566,32566,7395,3259,,,95851,,8936,1029,,851,121607,2763,,198468,44414,74444,601,,68254,109293,
2015/10/27,43554,14068,32568,32568,7400,3264,,,95985,,8940,1035,,852,121760,2764,,198830,44462,74546,601,,68320,109362,
2015/10/28,43603,14077,32581,32581,7405,3270,,,96111,,8942,1038,,852,121853,2766,,199283,,74656,601,,68385,109423,
2015/10/29,43662,14090,32587,32586,7412,3278,,,96222,,8952,1044,,852,121922,2772,,199705,,74756,601,,68431,109462,
2015/10/30,,14097,32591,32591,7404,3285,,,96407,,8959,1045,,852,122100,2772,,200181,,74939,601,,68489,109518,
2015/10/31,43800,14103,32597,32594,7411,3294,,,96533,,8968,1050,,852,122180,2777,,200461,,75017,601,,68558,109559,
2015/11/01,43824,14104,32588,32588,7415,3298,,,96616,,8973,1054,,852,122210,2778,,200682,,75100,601,,68592,109582,
2015/11/02,43855,14107,32590,32591,7418,3302,,,96702,,8978,1056,,852,122305,2780,,200994,,75204,601,,68638,109630,
2015/11/03,43898,14120,32592,32592,7425,3308,,,96851,,8998,1062,,851,122422,2781,,201375,,75320,601,,68710,109680,
2015/11/04,43975,14137,32599,32599,7429,3313,,,96950,,9006,1063,,851,122505,2781,,201788,,75405,601,,68752,109724,
2015/11/05,44025,14140,32607,32607,7435,3319,,,97172,,9011,1069,,851,122620,2780,,202168,,75526,601,,68830,109782,
2015/11/06,44091,14150,32615,32615,7445,3323,,,97290,,9012,1077,,851,122737,2779,,202548,,75650,601,,68896,109826,
2015/11/07,44151,14158,32617,32616,7452,3329,,,97395,,9019,1082,,853,122812,2782,,202837,,75742,601,,68925,109868,
2015/11/08,44185,14163,32616,32616,7457,3336,,,97586,,9020,1085,,854,122850,2787,,203125,,75821,601,,68961,109905,
2015/11/09,44220,14169,32619,32619,7457,3341,,,97682,,9024,1090,,856,122921,2787,,203454,,75917,601,,69013,109950,
2015/11/10,44278,14179,32622,32622,7467,3342,,,98086,,9026,1092,,858,123011,2789,,203848,,76022,601,,69076,109991,
2015/11/11,44342,14187,32625,32625,7470,3345,,,98213,,9031,1097,,858,123158,2793,,204209,,76153,601,,69153,110054,
2015/11/12,44394,14199,32631,32631,7475,3351,,,98326,,9036,1099,,858,123295,2793,,204630,,76265,601,,69208,110093,
