package name,version,source,downloads,language,use_count
org.trimou/trimou-core,,maven,,java,25
de.holisticon.util.tracee/tracee-core,,maven,,java,25
com.google.code.externalsortinginjava/externalsortinginjava,,maven,,java,25
technology.yiss.kotlin/kotlin-test-junit,,maven,,java,25
org.neo4j.driver/neo4j-java-driver,,maven,,java,25
org.giavacms.common/giavacms-common-jpa,,maven,,java,25
com.sdl/odata_client_api,,maven,,java,25
com.github.haifengl/smile-netlib,,maven,,java,25
com.sksamuel.elastic4s/elastic4s-core_2.11,,maven,,java,25
com.lightbend.akka.management/akka-management_2.11,,maven,,java,25
org.unitils/unitils-test,,maven,,java,25
org.wso2.carbon.mediation/org.wso2.carbon.priority.executors.stub,,maven,,java,25
com.typesafe.conductr/scala-conductr-lib-common_2.11,,maven,,java,25
org.bridgedb/org.bridgedb,,maven,,java,25
org.sat4j/org.sat4j.core,,maven,,java,25
com.github.shyiko/mysql-binlog-connector-java,,maven,,java,25
io.circe/circe-java8_2.12,,maven,,java,25
io.circe/circe-shapes_2.12,,maven,,java,25
eu.agrosense.api/widget,,maven,,java,25
org.softsmithy.lib/softsmithy-lib-beans,,maven,,java,25
com.couchace/couchace-core,,maven,,java,25
org.sangria-graphql/sangria-streaming-api_2.11,,maven,,java,25
com.soywiz/korinject-js,,maven,,java,25
org.ow2.frascati.tinfi/frascati-tinfi-runtime-api,,maven,,java,25
org.typelevel/cats-effect-laws_2.10,,maven,,java,25
com.github.ddth/ddth-commons-thrift,,maven,,java,25
org.camunda.bpm.extension.springboot/camunda-bpm-spring-boot-starter,,maven,,java,25
com.nrinaudo/kantan.codecs_sjs0.6_2.12,,maven,,java,25
org.rwshop/org.rwshop.swing.common,,maven,,java,25
org.biojava/biojava-alignment,,maven,,java,25
com.powsybl/powsybl-afs-mapdb-storage,,maven,,java,25
org.bitcoinj/orchid,,maven,,java,25
ws.unfiltered/unfiltered-util_2.10,,maven,,java,25
com.github.penggle/kaptcha,,maven,,java,25
com.slamdata/pathy-scalacheck_2.11,,maven,,java,25
cn.vertxup/vertx-tp,,maven,,java,25
technology.yiss.kotlin/kotlin-stdlib,,maven,,java,24
io.druid/druid-aws-common,,maven,,java,24
com.lihaoyi/utest_2.12.0-RC2,,maven,,java,24
org.giavacms.common/giavacms-common-web,,maven,,java,24
org.neo4j/neo4j-com,,maven,,java,24
org.wso2.carbon.identity.framework/org.wso2.carbon.security.mgt.stub,,maven,,java,24
org.springframework.security.oauth.boot/spring-security-oauth2-autoconfigure,,maven,,java,24
com.github.japgolly.scalajs-react/ext-cats_sjs0.6_2.12,,maven,,java,24
com.outr/scribe-macros_sjs0.6_2.12,,maven,,java,24
de.fau.cs.osr.utils/utils,,maven,,java,24
com.github.ansell.aterms/shared-objects,,maven,,java,24
ws.unfiltered/unfiltered_2.11,,maven,,java,24
io.udash/udash-core-macros_2.12,,maven,,java,24
com.bbossgroups.activiti/activiti-bpmn-model,,maven,,java,24
org.visallo/visallo-web,,maven,,java,24
org.graniteds/granite-core,,maven,,java,24
com.timgroup/java-statsd-client,,maven,,java,24
com.github.alexarchambault/case-app-annotations_2.12,,maven,,java,24
com.redhat.lightblue/query-api,,maven,,java,24
com.blazegraph/ctc-striterators,,maven,,java,24
com.lihaoyi/utest_native0.3_2.11,,maven,,java,24
io.advantageous.boon/boon-reflekt,,maven,,java,24
com.blazegraph/lgpl-utils,,maven,,java,24
org.spincast/spincast-testing-junit-runner,,maven,,java,24
com.google.api.grpc/proto-google-cloud-kms-v1,,maven,,java,24
eu.limetri.client/mapviewer-weather,,maven,,java,24
org.appdapter/org.appdapter.lib.gui,,maven,,java,24
org.easybatch/easybatch-core,,maven,,java,24
org.restcomm.smpp/ch-commons-util,,maven,,java,24
de.learnlib/learnlib-membership-oracles,,maven,,java,24
io.circe/circe-core_sjs0.6_2.10,,maven,,java,24
com.tourgeek.model/com.tourgeek.model.tour.genled,,maven,,java,24
eu.bitwalker/UserAgentUtils,,maven,,java,24
com.github.japgolly.scalajs-react/ext-scalaz72_sjs0.6_2.12,,maven,,java,24
org.scalaz/scalaz-core_2.13.0-M3,,maven,,java,24
org.eclipse.leshan/leshan-core,,maven,,java,24
net.digitalid.utility/utility-errors,,maven,,java,24
com.propensive/rapture-data_sjs0.6_2.11,,maven,,java,24
net.nemerosa.ontrack/ontrack-extension-api,,maven,,java,24
org.sakaiproject.message/sakai-message-api,,maven,,java,24
com.github.haifengl/smile-core,,maven,,java,24
com.tdunning/t-digest,,maven,,java,24
org.eclipse.dirigible/dirigible-service-core,,maven,,java,24
com.airlenet/play-json,,maven,,java,24
com.lihaoyi/terminal-2.12.6_2.12,,maven,,java,24
org.aeonbits.owner/owner-java8,,maven,,java,24
org.scala-lang.modules/scala-parser-combinators_2.12.0-M4,,maven,,java,24
io.monix/monix-execution_2.10,,maven,,java,24
com.lightbend.lagom/lagom-javadsl-api_2.11,,maven,,java,24
com.owlike/genson,,maven,,java,24
org.dmfs/jems,,maven,,java,24
org.arquillian.extension/arquillian-recorder-api,,maven,,java,24
com.slamdata/matryoshka-core_2.11,,maven,,java,24
uk.gov.gchq.gaffer/hdfs-library,,maven,,java,24
org.jbundle.thin.main/org.jbundle.thin.main,,maven,,java,24
org.marketcetera.fork/commons-i18n,,maven,,java,24
org.powerscala/powerscala-concurrent_2.9.2,,maven,,java,24
org.eobjects.datacleaner/DataCleaner-rest-client,,maven,,java,24
fr.iscpif.effectaside/effect_2.12,,maven,,java,24
org.spark-project.hive/hive-common,,maven,,java,24
org.wso2.carbon.mediation/org.wso2.carbon.endpoint.stub,,maven,,java,24
com.netflix.curator/curator-client,,maven,,java,24
com.propensive/rapture-data_2.12,,maven,,java,24
io.github.openfeign/feign-jaxrs,,maven,,java,24
edu.washington.cs.knowitall.common-scala/common-scala_2.9.3,,maven,,java,24
com.sun.facelets/jsf-facelets,,maven,,java,24
com.github.ansell.jjtraveler/jjtraveler,,maven,,java,24
org.deephacks/confit-api-provider,,maven,,java,24
org.jtwig/jtwig-reflection,,maven,,java,24
org.flowable/flowable-spring-boot-starter-process,,maven,,java,24
com.github.cafdataprocessing/worker-policy-data-reprocessing-tracking,,maven,,java,24
com.netflix.zuul/zuul-core,,maven,,java,24
com.sksamuel.scruffy/scruffy-client_2.11,,maven,,java,24
com.propensive/rapture-data_sjs0.6_2.12,,maven,,java,24
org.restcomm.protocols.ss7.isup/isup-impl,,maven,,java,24
org.activecomponents.jadex/jadex-kernel-micro,,maven,,java,24
org.sakaiproject.edu-services.gradebook/gradebook-service-api,,maven,,java,24
com.powsybl/powsybl-afs-core,,maven,,java,24
ai.idylnlp/idylnlp-model,,maven,,java,24
com.facebook.nifty/nifty-core,,maven,,java,24
com.github.julien-truffaut/monocle-macro_2.10,,maven,,java,24
org.skinny-framework/skinny-common_2.11,,maven,,java,24
org.openehealth.ipf.commons/ipf-commons-ihe-fhir-core,,maven,,java,24
com.github.ddth/ddth-cache-adapter-core,,maven,,java,24
org.openurp.code/openurp-code-model-hr,,maven,,java,24
com.github.alexarchambault.ammonium/interpreter_2.10.6,,maven,,java,24
com.github.alexarchambault/case-app-util_2.12,,maven,,java,24
com.blazegraph/system-utils,,maven,,java,24
net.java.truecommons/truecommons-key-default,,maven,,java,24
com.actionbarsherlock/actionbarsherlock,,maven,,java,24
org.bitbucket.mstrobel/procyon-core,,maven,,java,24
com.soywiz/korio-js,,maven,,java,24
io.github.msdk/msdk-io-mzml,,maven,,java,24
com.liferay/com.liferay.trash.taglib,,maven,,java,24
com.lihaoyi/ammonite-repl_2.11.8,,maven,,java,24
org.scala-lang.modules/scala-xml_2.12.0-M4,,maven,,java,24
net.java.trueupdate/trueupdate-message,,maven,,java,24
com.github.chandu0101/macros_sjs0.6_2.11,,maven,,java,24
org.spire-math/algebra_2.11,,maven,,java,24
org.littleshoot/mina-port,,maven,,java,24
io.frees/frees-core_2.11,,maven,,java,24
com.typesafe.akka/akka-http-core-experimental_2.11,,maven,,java,24
org.influxdb/influxdb-java,,maven,,java,24
org.meanbean/meanbean,,maven,,java,24
org.wso2.carbon.identity.framework/org.wso2.carbon.identity.claim.metadata.mgt.stub,,maven,,java,24
cn.vertxup/vertx-up,,maven,,java,24
com.outr/perfolation_sjs0.6_2.12,,maven,,java,24
org.eclipse.dirigible/dirigible-core-publisher,,maven,,java,24
fr.iscpif.jglobus/test-utils,,maven,,java,24
de.unkrig.commons/commons-nullanalysis,,maven,,java,24
org.scala-js/scalajs-dom_sjs0.6_2.10,,maven,,java,24
com.lihaoyi/ujson_sjs0.6_2.12,,maven,,java,24
org.ferris/ferris-assemblies,,maven,,java,24
com.tinkerpop/frames,,maven,,java,24
com.vmware.xenon/xenon-common,,maven,,java,24
org.aksw.jena-sparql-api/jena-sparql-api-algebra,,maven,,java,24
io.spray/spray-client,,maven,,java,24
org.digidoc4j.dss/dss-common-validation-jaxb,,maven,,java,24
de.hpi.isg/profiledb-instrumentation,,maven,,java,24
org.hawkular.bus/hawkular-bus-common,,maven,,java,24
org.pac4j/pac4j-cas,,maven,,java,24
com.netflix.hystrix/hystrix-codahale-metrics-publisher,,maven,,java,24
io.jvm.uuid/scala-uuid_2.11,,maven,,java,24
net.aequologica.neo/geppaequo-git,,maven,,java,24
com.blazegraph/dsi-utils,,maven,,java,24
com.isotrol.impe3/impe3-api-base,,maven,,java,24
org.opensaml/opensaml-soap-api,,maven,,java,24
com.slamdata/pathy-argonaut_2.11,,maven,,java,24
org.ojbc.bundles.shared/ojb-fedquery-common,,maven,,java,24
io.sphere.sdk.jvm/common,,maven,,java,24
org.typelevel/algebra-laws_2.11,,maven,,java,24
com.elastisys.scale/commons.server,,maven,,java,24
org.scala-lang.modules/scala-parser-combinators_2.12.0-M3,,maven,,java,24
edu.washington.cs.knowitall.nlptools/nlptools-core_2.9.2,,maven,,java,24
com.linkedin.parseq/parseq,,maven,,java,24
ua.mobius.media/concurrent,,maven,,java,24
org.eclipse.jgit/org.eclipse.jgit.pgm,,maven,,java,24
org.clojure/tools.analyzer.jvm,,maven,,java,24
org.typelevel/cats-core_2.12.0-RC2,,maven,,java,24
org.solovyev/common-text,,maven,,java,24
org.specs2/specs2-matcher_2.12.0-RC1,,maven,,java,24
net.digitalid.utility/utility-contracts,,maven,,java,24
io.sphere.sdk.jvm/sphere-java-client,,maven,,java,24
org.spincast/spincast-plugins-http-client-with-websocket,,maven,,java,24
com.propensive/rapture-data_sjs0.6_2.10,,maven,,java,24
org.trellisldp/trellis-api,,maven,,java,24
nl.cloudfarming.client/logging,,maven,,java,24
net.sourceforge.jadex/jadex-kernel-micro,,maven,,java,24
org.eclipse.ditto/ditto-signals-events-policies,,maven,,java,24
uk.co.real-logic/Agrona,,maven,,java,24
com.tourapp.model/com.tourapp.model.tour.product,,maven,,java,24
org.spincast/spincast-plugins-jdbc,,maven,,java,24
org.digidoc4j.dss/dss-utils,,maven,,java,24
com.github.dandelion/dandelion-core,,maven,,java,24
net.java.truecommons/truecommons-key-console,,maven,,java,24
se.jguru.nazgul.core.persistence.api/nazgul-core-persistence-api,,maven,,java,24
org.fusesource.hawtdispatch/hawtdispatch,,maven,,java,24
org.tiogasolutions.couchace/tioga-couchace-annotations,,maven,,java,24
io.openscore/score-api,,maven,,java,24
com.github.scala-incubator.io/scala-io-file_2.11,,maven,,java,24
com.typesafe.akka/akka-cluster-tools_2.12,,maven,,java,24
com.jetdrone/yoke,,maven,,java,24
org.jboss.arquillian.extension/arquillian-transaction-jta,,maven,,java,24
org.ldaptive/ldaptive,,maven,,java,24
net.thucydides/thucydides-core,,maven,,java,24
org.coursera/metrics-datadog,,maven,,java,24
org.gnu.inet/libidn,,maven,,java,24
org.n52.sensorweb/52n-xml-ows-v110,,maven,,java,24
org.eobjects.datacleaner/DataCleaner-value-distribution,,maven,,java,24
com.github.alexarchambault.ammonium/shell-api_2.10.6,,maven,,java,24
org.opensaml/opensaml-storage-api,,maven,,java,24
io.zipkin.brave/brave-http,,maven,,java,24
com.propensive/rapture-codec_2.11,,maven,,java,24
com.propensive/rapture-data_2.10,,maven,,java,24
org.jgrapes/org.jgrapes.portal.jqueryui,,maven,,java,24
com.sqlapp/sqlapp-core,,maven,,java,24
org.hammerlab.test/base_2.12,,maven,,java,24
org.scalacheck/scalacheck_2.13.0-M2,,maven,,java,24
org.hamcrest/hamcrest-generator,,maven,,java,24
info.cukes/cucumber-testng,,maven,,java,24
com.hp.hpl.jena/arq,,maven,,java,24
com.foreach.across/across-test,,maven,,java,24
org.wso2.carbon.commons/org.wso2.carbon.statistics.stub,,maven,,java,24
com.github.scalaprops/scalaprops-gen_2.12,,maven,,java,24
org.sangria-graphql/sangria-streaming-api_2.12,,maven,,java,24
com.facebook.presto.hive/hive-apache,,maven,,java,24
com.github.hyukjinkwon.shims/hive-shims-common,,maven,,java,24
org.scalacheck/scalacheck_sjs0.6_2.13.0-M3,,maven,,java,24
com.github.jai-imageio/jai-imageio-jpeg2000,,maven,,java,23
org.wso2.carbon.registry/org.wso2.carbon.registry.handler.stub,,maven,,java,23
com.elastisys.scale/commons.security,,maven,,java,23
org.scala-saddle/google-rfc-2445,,maven,,java,23
org.scala-lang.modules/scala-parallel-collections_2.13.0-M3,,maven,,java,23
org.jclouds.common/openstack-common,,maven,,java,23
net.officefloor.web/officeweb_template,,maven,,java,23
com.typesafe.akka/akka-http-spray-json-experimental_2.11,,maven,,java,23
com.puresoltechnologies.versioning/versioning,,maven,,java,23
com.bbossgroups.rpc/bboss-rpc,,maven,,java,23
org.scalacheck/scalacheck_2.12.0-M3,,maven,,java,23
org.skinny-framework/scalatra-test_2.10,,maven,,java,23
com.typesafe.play/play-akka-http-server_2.13.0-M3,,maven,,java,23
org.openurp.hr.base/openurp-hr-base-model,,maven,,java,23
org.jboss.pnc/test-common,,maven,,java,23
net.java.truevfs/truevfs-driver-tar-bzip2,,maven,,java,23
org.giavacms.common/giavacms-common-rewrite,,maven,,java,23
com.phloc/phloc-jdk5,,maven,,java,23
org.quartz-scheduler/quartz-backward-compat,,maven,,java,23
org.wso2.carbon.apimgt/org.wso2.carbon.apimgt.core,,maven,,java,23
com.couchace/couchace-jersey,,maven,,java,23
org.bitbucket.mstrobel/procyon-reflection,,maven,,java,23
com.lightbend.akka.management/akka-management-cluster-http_2.11,,maven,,java,23
com.github.cafapi.cipher/cipher-null,,maven,,java,23
com.google.apis/google-api-services-drive,,maven,,java,23
com.couchace/couchace-jackson,,maven,,java,23
io.gravitee.gateway/gravitee-gateway-el,,maven,,java,23
com.propensive/rapture-codec_sjs0.6_2.11,,maven,,java,23
com.peterphi.std/stdlib,,maven,,java,23
com.github.ddth/ddth-cache-adapter-serializing,,maven,,java,23
com.propensive/rapture-codec_2.10,,maven,,java,23
org.jboss.weld.module/weld-ejb,,maven,,java,23
org.ow2.fractal.bf/fractal-bf-core,,maven,,java,23
com.github.monnetproject/framework.services,,maven,,java,23
com.lihaoyi/ammonite-util_2.10,,maven,,java,23
com.propensive/rapture-mime_2.11,,maven,,java,23
net.java.truevfs/truevfs-driver-zip-raes,,maven,,java,23
net.aequologica.neo/geppaequo-cmis,,maven,,java,23
com.github.japgolly.scalajs-react/ext-monocle_sjs0.6_2.12,,maven,,java,23
org.hobsoft.symmetry/symmetry-support-test,,maven,,java,23
fr.iscpif.jglobus/ssl-proxies,,maven,,java,23
com.github.alexarchambault/case-app_2.12,,maven,,java,23
com.elastisys.scale/commons.net,,maven,,java,23
org.solovyev/common-listeners,,maven,,java,23
de.agilecoders.wicket.webjars/wicket-webjars,,maven,,java,23
com.amysta.jclouds.api/rackspace-cloudidentity,,maven,,java,23
org.opensingular/singular-form-service,,maven,,java,23
net.java.truevfs/truevfs-driver-odf,,maven,,java,23
net.java.truevfs/truevfs-driver-tar-xz,,maven,,java,23
org.opensingular/singular-wicket-utils,,maven,,java,23
io.rhiot/rhiot-spring-activemq,,maven,,java,23
com.tourapp.res/com.tourapp.res.tour.base,,maven,,java,23
ws.unfiltered/unfiltered_2.10,,maven,,java,23
org.fusesource.restygwt/restygwt,,maven,,java,23
sk.seges.corpis/corpis-core-domain-model,,maven,,java,23
io.druid/druid-console,,maven,,java,23
org.arquillian.extension/arquillian-recorder-reporter-api,,maven,,java,23
javax.mvc/javax.mvc-api,,maven,,java,23
net.kpipes/kpipes-lib-kafka-client,,maven,,java,23
io.monix/monix-cats_sjs0.6_2.12,,maven,,java,23
com.github.rest-driver/rest-driver-shared,,maven,,java,23
org.spire-math/jawn-ast_2.11,,maven,,java,23
fr.iscpif.gridscale/gridscale_2.12,,maven,,java,23
org.scala-lang.modules/scala-xml_sjs0.6_2.11,,maven,,java,23
io.drinkwater/drinkwater-helper,,maven,,java,23
org.eobjects.datacleaner/DataCleaner-basic-filters,,maven,,java,23
org.cogchar/org.cogchar.bundle.bind.mechio,,maven,,java,23
org.wso2.carbon.registry/org.wso2.carbon.registry.info.stub,,maven,,java,23
com.redhat.lightblue/core-api,,maven,,java,23
com.lightbend.akka.management/akka-management-cluster-bootstrap_2.11,,maven,,java,23
org.daisy.pipeline.modules/mediatype-utils,,maven,,java,23
com.netflix.curator/curator-framework,,maven,,java,23
com.blazegraph/bigdata-common-util,,maven,,java,23
org.aksw.gson/gson-utils-core,,maven,,java,23
com.holon-platform.jdbc/holon-jdbc-spring,,maven,,java,23
org.quasar-analytics/quasar-foundation-internal_2.11,,maven,,java,23
com.google.api.grpc/grpc-google-cloud-kms-v1,,maven,,java,23
org.openoffice/bootstrap-connector,,maven,,java,23
fr.inria.powerapi.sensor/sensor-cpu-proc,,maven,,java,23
net.java.truevfs/truevfs-driver-tar,,maven,,java,23
xml-security/xmlsec,,maven,,java,23
org.appdapter/org.appdapter.bundle.gui,,maven,,java,23
org.wso2.carbon.commons/org.wso2.carbon.statistics.ui,,maven,,java,23
org.joinfaces/spring-security-jsf-taglib,,maven,,java,23
org.gebish/geb-implicit-assertions,,maven,,java,23
org.wso2.extension.siddhi.map.xml/siddhi-map-xml,,maven,,java,23
io.sphere.sdk.jvm/java-client-core,,maven,,java,23
checkstyle/checkstyle,,maven,,java,23
de.sciss/scalacolliderugens-spec,,maven,,java,23
com.netflix.rxnetty/rx-netty,,maven,,java,23
org.wso2.carbon.commons/org.wso2.carbon.logging.admin.stub,,maven,,java,23
com.github.lafa.twelvemonkeyspurejava.common/common-lang,,maven,,java,23
info.archinnov/achilles-model,,maven,,java,23
org.specs2/specs2-core_2.12.0-RC1,,maven,,java,23
org.eobjects.datacleaner/DataCleaner-writers,,maven,,java,23
net.officefloor.web/officeweb_resource,,maven,,java,23
org.wso2.carbon.registry/org.wso2.carbon.registry.activities.stub,,maven,,java,23
com.lihaoyi/acyclic_2.12.0-RC2,,maven,,java,23
net.java.truevfs/truevfs-driver-tar-gzip,,maven,,java,23
javax.xml.bind/jaxb-api-osgi,,maven,,java,23
io.advantageous.boon/boon-json,,maven,,java,23
com.github.alexarchambault.ammonium/shell-tests_2.10.6,,maven,,java,23
io.kamon/sigar-loader,,maven,,java,23
org.typelevel/alleycats-core_2.12,,maven,,java,23
org.opensingular/singular-flow-core,,maven,,java,23
org.wso2.carbon.registry/org.wso2.carbon.registry.search.stub,,maven,,java,23
org.juzu/juzu-core,,maven,,java,23
org.spincast/spincast-testing-core,,maven,,java,23
javax.websocket/javax.websocket-client-api,,maven,,java,23
org.powerscala/powerscala-event_2.9.2,,maven,,java,23
com.yammer.dropwizard/dropwizard-testing,,maven,,java,23
com.github.ansell.aterms/aterm-java,,maven,,java,23
org.nanoframework/nano-commons,,maven,,java,23
org.mule.transports/mule-transport-tcp,,maven,,java,23
com.isotrol.impe3/impe3-nr-api,,maven,,java,23
io.cettia.asity/asity-action,,maven,,java,23
com.thetransactioncompany/java-property-utils,,maven,,java,23
