source,target,distance
zendframework/zend-console,zendframework/zend-console,0
zendframework/zend-soap,zendframework/zend-soap,0
zendframework/zend-soap,zendframework/zend-ldap,2
zendframework/zend-cache,zendframework/zend-cache,0
yiisoft/yii2-debug,yiisoft/yii2-debug,0
yiisoft/yii2-debug,yiisoft/yii-debug,1
yiisoft/yii2-swiftmailer,yiisoft/yii-swiftmailer,1
yiisoft/yii2-swiftmailer,yiisoft/yii2-swiftmailer,0
zendframework/zend-text,zendframework/zend-test,1
zendframework/zend-text,zendframework/zend-text,0
zendframework/zendframework,zendframework/zendframework1,1
zendframework/zendframework,zendframework/zendframework,0
zendframework/zend-di,zendframework/zend-uri,2
zendframework/zend-di,zendframework/zend-db,1
zendframework/zend-di,zendframework/zend-di,0
zendframework/zend-di,zendframework/zend-dom,2
zendframework/zend-di,zendframework/zendpdf,2
zendframework/zendxml,zendframework/zendxml,0
willdurand/geocoder,willdurand/geocoder,0
yiisoft/yii2-gii,yiisoft/yii2-jui,2
yiisoft/yii2-gii,yiisoft/yii-gii,1
yiisoft/yii2-gii,yiisoft/yii2-gii,0
zendframework/zend-mime,zendframework/zend-mime,0
zendframework/zend-mime,zendframework/zend-file,2
white-october/pagerfanta-bundle,white-october/pagerfanta-bundle,0
zendframework/zend-mail,zendframework/zend-mail,0
zendframework/zend-mail,zendframework/zend-math,2
zendframework/zend-db,zendframework/zend-db,0
zendframework/zend-db,zendframework/zend-di,1
zendframework/zend-db,zendframework/zend-dom,2
zendframework/zend-db,zendframework/zendpdf,2
yiisoft/yii2-faker,yiisoft/yii2-faker,0
willdurand/js-translation-bundle,willdurand/js-translation-bundle,0
zendframework/zend-session,zendframework/zend-version,2
zendframework/zend-session,zendframework/zend-session,0
zendframework/zendframework1,zendframework/zendframework1,0
zendframework/zendframework1,zendframework/zendframework,1
zendframework/zenddiagnostics,zendframework/zenddiagnostics,0
yajra/laravel-datatables-oracle,yajra/laravel-datatables-oracle,0
zendframework/zend-captcha,zendframework/zend-captcha,0
wikimedia/composer-merge-plugin,wikimedia/composer-merge-plugin,0
zendesk/zendesk_api_client_php,zendesk/zendesk_api_client_php,0
zendframework/zend-authentication,zendframework/zend-authentication,0
zendframework/zend-paginator,zendframework/zend-paginator,0
willdurand/hateoas,willdurand/hateoas,0
yiisoft/yii2-codeception,yiisoft/yii2-codeception,0
zendframework/zend-memory,zendframework/zend-memory,0
zendframework/zend-psr7bridge,zendframework/zend-psr7bridge,0
willdurand/hateoas-bundle,willdurand/hateoas-bundle,0
zendframework/zend-permissions-acl,zendframework/zend-permissions-acl,0
zendframework/zend-xmlrpc,zendframework/zend-xmlrpc,0
zendframework/zend-barcode,zendframework/zend-barcode,0
zendframework/zend-dom,zendframework/zend-db,2
zendframework/zend-dom,zendframework/zend-di,2
zendframework/zend-dom,zendframework/zend-dom,0
zendframework/zend-dom,zendframework/zend-form,2
zendframework/zend-dom,zendframework/zend-log,2
zendframework/zend-debug,zendframework/zend-debug,0
wp-cli/php-cli-tools,wp-cli/php-cli-tools,0
zendframework/zend-test,zendframework/zend-test,0
zendframework/zend-test,zendframework/zendrest,2
zendframework/zend-test,zendframework/zend-text,1
zendframework/zend-permissions-rbac,zendframework/zend-permissions-rbac,0
zendframework/zend-navigation,zendframework/zend-navigation,0
yiisoft/yii2-jui,yiisoft/yii2-jui,0
yiisoft/yii2-jui,yiisoft/yii2-gii,2
zendframework/zend-file,zendframework/zend-filter,2
zendframework/zend-file,zendframework/zend-mime,2
zendframework/zend-file,zendframework/zend-file,0
zendframework/zend-developer-tools,zendframework/zend-developer-tools,0
zendframework/zend-i18n-resources,zendframework/zend-i18n-resources,0
yiisoft/yii,yiisoft/di,2
yiisoft/yii,yiisoft/yii,0
yiisoft/yii,yiisoft/yii2,1
zendframework/zend-version,zendframework/zend-version,0
zendframework/zend-version,zendframework/zend-session,2
zendframework/zend-progressbar,zendframework/zend-progressbar,0
zendframework/zend-tag,zendframework/zend-tag,0
zendframework/zend-tag,zendframework/zend-log,2
zendframework/zendservice-apple-apns,zendframework/zendservice-apple-apns,0
zendframework/zendservice-google-gcm,zendframework/zendservice-google-gcm,0
yiisoft/yii2-redis,yiisoft/yii2-redis,0
yiisoft/yii2-authclient,yiisoft/yii2-authclient,0
yiisoft/yii2-authclient,yiisoft/yii-auth-client,2
hoa/stream,wok/stream,2
yiisoft/yii2-httpclient,yiisoft/yii2-httpclient,0
yiisoft/yii2-httpclient,yiisoft/yii-http-client,2
whiteoctober/breadcrumbs-bundle,whiteoctober/breadcrumbs-bundle,0
whitehat101/apr1-md5,whitehat101/apr1-md5,0
zendframework/zend-ldap,zendframework/zend-soap,2
zendframework/zend-ldap,zendframework/zend-ldap,0
winzou/state-machine,winzou/state-machine,0
willdurand/geocoder-bundle,willdurand/geocoder-bundle,0
zendframework/zend-router,zendframework/zend-router,0
yiisoft/yii2-app-basic,yiisoft/yii2-app-basic,0
yohang/finite,yohang/finite,0
zendframework/zftool,zendframework/zftool,0
wp-cli/wp-cli,wp-cli/wp-cli,0
xethron/migrations-generator,xethron/migrations-generator,0
yiisoft/yii2-imagine,yiisoft/yii2-imagine,0
wimg/php-compatibility,wimg/php-compatibility,0
zendframework/zendpdf,zendframework/zend-db,2
zendframework/zendpdf,zendframework/zend-di,2
zendframework/zendpdf,zendframework/zendpdf,0
zendframework/zend-stratigility,zendframework/zend-stratigility,0
winzou/state-machine-bundle,winzou/state-machine-bundle,0
wp-coding-standards/wpcs,wp-coding-standards/wpcs,0
wildbit/postmark-php,wildbit/postmark-php,0
zendframework/zend-component-installer,zendframework/zend-component-installer,0
wyrihaximus/twig-view,wyrihaximus/twig-view,0
willdurand/email-reply-parser,willdurand/email-reply-parser,0
yiisoft/yii2-app-advanced,yiisoft/yii2-app-advanced,0
xamin/handlebars.php,xamin/handlebars.php,0
willdurand/faker-bundle,willdurand/faker-bundle,0
whatthejeff/fab,whatthejeff/fab,0
xethron/laravel-4-generators,xethron/laravel-4-generators,0
webuni/commonmark-table-extension,webuni/commonmark-table-extension,0
wsdl2phpgenerator/wsdl2phpgenerator,wsdl2phpgenerator/wsdl2phpgenerator,0
whatthejeff/nyancat-scoreboard,whatthejeff/nyancat-scoreboard,0
xrstf/composer-php52,xrstf/composer-php52,0
wisembly/elephant.io,wisembly/elephant.io,0
zendframework/zend-expressive-router,zendframework/zend-expressive-router,0
windwalker/renderer,windwalker/renderer,0
zendframework/zend-expressive,zendframework/zend-expressive,0
zendframework/zend-expressive-template,zendframework/zend-expressive-template,0
windwalker/structure,windwalker/structure,0
widop/http-adapter,widop/http-adapter,0
zendframework/zend-mvc-console,zendframework/zend-mvc-console,0
zendframework/zend-expressive-helpers,zendframework/zend-expressive-helpers,0
yiisoft/yii2-queue,yiisoft/yii2-queue,0
zendframework/zend-mvc-plugin-flashmessenger,zendframework/zend-mvc-plugin-flashmessenger,0
whatthejeff/nyancat-phpunit-resultprinter,whatthejeff/nyancat-phpunit-resultprinter,0
zendframework/zend-mvc-i18n,zendframework/zend-mvc-i18n,0
yiisoft/yii2-twig,yiisoft/yii-twig,1
yiisoft/yii2-twig,yiisoft/yii2-twig,0
whiteoctober/tcpdf-bundle,whiteoctober/tcpdf-bundle,0
wp-cli/mustangostang-spyc,wp-cli/mustangostang-spyc,0
wp-cli/db-command,wp-cli/db-command,0
wp-cli/search-replace-command,wp-cli/search-replace-command,0
wp-cli/package-command,wp-cli/package-command,0
wp-cli/entity-command,wp-cli/entity-command,0
wp-cli/scaffold-command,wp-cli/scaffold-command,0
wp-cli/core-command,wp-cli/role-command,2
wp-cli/core-command,wp-cli/core-command,0
wp-cli/extension-command,wp-cli/extension-command,0
wp-cli/config-command,wp-cli/config-command,0
wp-cli/export-command,wp-cli/export-command,0
wp-cli/export-command,wp-cli/import-command,2
wp-cli/import-command,wp-cli/export-command,2
wp-cli/import-command,wp-cli/import-command,0
wp-cli/media-command,wp-cli/media-command,0
wp-cli/checksum-command,wp-cli/checksum-command,0
wp-cli/eval-command,wp-cli/eval-command,0
wp-cli/cron-command,wp-cli/cron-command,0
wp-cli/role-command,wp-cli/role-command,0
wp-cli/role-command,wp-cli/core-command,2
wp-cli/cache-command,wp-cli/cache-command,0
zendframework/zend-expressive-fastroute,zendframework/zend-expressive-fastroute,0
wp-cli/rewrite-command,wp-cli/rewrite-command,0
wp-cli/language-command,wp-cli/language-command,0
wp-cli/shell-command,wp-cli/shell-command,0
wp-cli/super-admin-command,wp-cli/super-admin-command,0
wp-cli/widget-command,wp-cli/widget-command,0
zendframework/zend-mvc-plugin-identity,zendframework/zend-mvc-plugin-identity,0
wp-cli/autoload-splitter,wp-cli/autoload-splitter,0
wp-cli/server-command,wp-cli/server-command,0
whichbrowser/parser,whichbrowser/parser,0
zendframework/zend-mvc-plugin-prg,zendframework/zend-mvc-plugin-prg,0
yajra/laravel-datatables-html,yajra/laravel-datatables-html,0
yiisoft/yii2-elasticsearch,yiisoft/yii2-elasticsearch,0
yiisoft/yii2-mongodb,yiisoft/yii2-mongodb,0
yajra/laravel-pdo-via-oci8,yajra/laravel-pdo-via-oci8,0
widop/http-adapter-bundle,widop/http-adapter-bundle,0
zendframework/zend-mvc-plugin-fileprg,zendframework/zend-mvc-plugin-fileprg,0
zendframework/zend-config-aggregator,zendframework/zend-config-aggregator,0
wikimedia/cdb,wikimedia/cdb,0
xrstf/ip-utils,xrstf/ip-utils,0
zendframework/zend-mvc-form,zendframework/zend-mvc-form,0
zendframework/zend-mvc-plugins,zendframework/zend-mvc-plugins,0
wikimedia/ip-set,wikimedia/ip-set,0
yajra/laravel-datatables-buttons,yajra/laravel-datatables-buttons,0
zendframework/zendsearch,zendframework/zendsearch,0
willdurand/propel-typehintable-behavior,willdurand/propel-typehintable-behavior,0
widop/google-analytics,widop/google-analytics,0
wikimedia/avro,wikimedia/avro,0
yajra/laravel-oci8,yajra/laravel-oci8,0
willdurand/rest-extra-bundle,willdurand/rest-extra-bundle,0
wikimedia/utfnormal,wikimedia/utfnormal,0
yoast/i18n-module,yoast/i18n-module,0
wikimedia/assert,wikimedia/assert,0
widop/google-analytics-bundle,widop/google-analytics-bundle,0
yoast/license-manager,yoast/license-manager,0
zendframework/zend-servicemanager-di,zendframework/zend-servicemanager-di,0
yohang/calendr,yohang/calendr,0
zendframework/zendservice-recaptcha,zendframework/zendservice-recaptcha,0
wrep/daemonizable-command,wrep/daemonizable-command,0
wsdltophp/packagebase,wsdltophp/packagebase,0
wp-cli/wp-config-transformer,wp-cli/wp-config-transformer,0
zendframework/zend-xml2json,zendframework/zend-xml2json,0
wikimedia/wrappedstring,wikimedia/wrappedstring,0
wpb/string-blade-compiler,wpb/string-blade-compiler,0
yoast/wordpress-seo,yoast/wordpress-seo,0
wyrihaximus/html-compress,wyrihaximus/html-compress,0
wixel/gump,wixel/gump,0
zbateson/mail-mime-parser,zbateson/mail-mime-parser,0
zendframework/zf1-extras,zendframework/zf1-extras,0
zendframework/zend-json-server,zendframework/zend-json-server,0
zencoder/zencoder-php,zencoder/zencoder-php,0
wikimedia/relpath,wikimedia/relpath,0
yiisoft/yii2-apidoc,yiisoft/yii2-apidoc,0
wp-cli/embed-command,wp-cli/embed-command,0
yoast/api-libs,yoast/api-libs,0
yiisoft/yii2-sphinx,yiisoft/yii2-sphinx,0
wikimedia/php-session-serializer,wikimedia/php-session-serializer,0
youshido/graphql,youshido/graphql,0
wikimedia/cldr-plural-rule-parser,wikimedia/cldr-plural-rule-parser,0
weotch/phpthumb,weotch/phpthumb,0
yiisoft/jquery,yiisoft/jquery,0
wiremock-php/wiremock-php,wiremock-php/wiremock-php,0
wikimedia/running-stat,wikimedia/running-stat,0
wikimedia/base-convert,wikimedia/base-convert,0
zendframework/skeleton-application,zendframework/skeleton-application,0
zendframework/zendrest,zendframework/zend-test,2
zendframework/zendrest,zendframework/zendrest,0
workerman/workerman,workerman/workerman,0
widmogrod/zf2-assetic-module,widmogrod/zf2-assetic-module,0
widmogrod/php-functional,widmogrod/php-functional,0
yangqi/htmldom,yangqi/htmldom,0
zendframework/zendoauth,zendframework/zendoauth,0
wikimedia/html-formatter,wikimedia/html-formatter,0
xero/xerooauth-php,xero/xerooauth-php,0
yiisoft/jquery-pjax,yiisoft/jquery-pjax,0
willvincent/feeds,willvincent/feeds,0
zendframework/zend-skeleton-installer,zendframework/zend-skeleton-installer,0
wensleydale/keen-io-laravel,wensleydale/keen-io-laravel,0
xenolope/quahog,xenolope/quahog,0
yzalis/identicon,yzalis/identicon,0
yajra/laravel-datatables-fractal,yajra/laravel-datatables-fractal,0
wheniwork/oauth1-intuit,wheniwork/oauth1-intuit,0
yadakhov/insert-on-duplicate-key,yadakhov/insert-on-duplicate-key,0
amphp/cache,zanphp/cache,2
zendframework/zend-expressive-zendviewrenderer,zendframework/zend-expressive-zendviewrenderer,0
woothee/woothee,woothee/woothee,0
zendframework/zend-expressive-tooling,zendframework/zend-expressive-tooling,0
yiisoft/yii2-coding-standards,yiisoft/yii2-coding-standards,0
wikibase/data-model,wikibase/data-model,0
yiidoc/yii2-redactor,yiidoc/yii2-redactor,0
zenify/doctrine-migrations,zenify/doctrine-migrations,0
yubico/u2flib-server,yubico/u2flib-server,0
xinax/laravel-gettext,xinax/laravel-gettext,0
widmogrod/php-exceptions,widmogrod/php-exceptions,0
wrench/wrench,wrench/wrench,0
zendframework/zend-httphandlerrunner,zendframework/zend-httphandlerrunner,0
yoast/whip,yoast/whip,0
wemersonjanuario/wkhtmltopdf-windows,wemersonjanuario/wkhtmltopdf-windows,0
zaininnari/html-minifier,zaininnari/html-minifier,0
yii2tech/ar-softdelete,yii2tech/ar-softdelete,0
zendframework/zend-expressive-zendrouter,zendframework/zend-expressive-zendrouter,0
wikimedia/textcat,wikimedia/textcat,0
wildbit/swiftmailer-postmark,wildbit/swiftmailer-postmark,0
wp-sync-db/wp-sync-db,wp-sync-db/wp-sync-db,0
wrep/notificato,wrep/notificato,0
zend/gdata,zend/gdata,0
zendframework/zend-expressive-twigrenderer,zendframework/zend-expressive-twigrenderer,0
wurfl/wurfl-api,wurfl/wurfl-dbapi,2
wurfl/wurfl-api,wurfl/wurfl-api,0
wikimedia/wait-condition-loop,wikimedia/wait-condition-loop,0
wikimedia/scoped-callback,wikimedia/scoped-callback,0
yosymfony/toml,yosymfony/toml,0
wikibase/data-model-serialization,wikibase/data-model-serialization,0
yajra/laravel-datatables,yajra/laravel-datatables,0
wnx/laravel-stats,wnx/laravel-stats,0
zendframework/zendservice-twitter,zendframework/zendservice-twitter,0
yurkinx/yii2-image,yurkinx/yii2-image,0
wikimedia/testing-access-wrapper,wikimedia/testing-access-wrapper,0
werkint/jsmin,werkint/jsmin,0
zendframework/zendservice-amazon,zendframework/zendservice-amazon,0
wp-api/wp-api,wp-api/wp-api,0
wisembly/excelant,wisembly/excelant,0
weidner/goutte,weidner/goutte,0
wp-sync-db/wp-sync-db-media-files,wp-sync-db/wp-sync-db-media-files,0
wikimedia/purtle,wikimedia/purtle,0
wikibase/internal-serialization,wikibase/internal-serialization,0
wheniwork/oauth2-square,wheniwork/oauth2-square,0
whiteoctober/swiftmailerdbbundle,whiteoctober/swiftmailerdbbundle,0
zackkitzmiller/tiny,zackkitzmiller/tiny,0
yosymfony/resource-watcher,yosymfony/resource-watcher,0
yetanotherape/diff-match-patch,yetanotherape/diff-match-patch,0
woohoolabs/yang,woohoolabs/yang,0
woohoolabs/yang,woohoolabs/yin,2
wikimedia/timestamp,wikimedia/timestamp,0
wmde/hamcrest-html-matchers,wmde/hamcrest-html-matchers,0
wyrihaximus/ticking-promise,wyrihaximus/ticking-promise,0
wikimedia/remex-html,wikimedia/remex-html,0
wizacha/aws-signature-middleware,wizacha/aws-signature-middleware,0
yzalis/ua-parser,yzalis/ua-parser,0
werkspot/sitemap-bundle,werkspot/sitemap-bundle,0
zelenin/smsru,zelenin/smsru,0
zalas/behat-no-extension,zalas/behat-no-extension,0
youshido/graphql-bundle,youshido/graphql-bundle,0
wondeltd/php-client,wondeltd/php-client,0
xynnn/google-tag-manager-bundle,xynnn/google-tag-manager-bundle,0
zanysoft/laravel-zip,zanysoft/laravel-zip,0
webtoucher/yii2-commands,webtoucher/yii2-commands,0
wikibase/data-model-services,wikibase/data-model-services,0
xsolla/xsolla-sdk-php,xsolla/xsolla-sdk-php,0
yab/laravel-scout-mysql-driver,yab/laravel-scout-mysql-driver,0
woohoolabs/yin,woohoolabs/zen,2
woohoolabs/yin,woohoolabs/yang,2
woohoolabs/yin,woohoolabs/yin,0
ytake/laravel-smarty,ytake/laravel-smarty,0
wikibase/data-model-javascript,wikibase/data-model-javascript,0
zend/zend-studio-development-mode,zend/zend-studio-development-mode,0
yotpo/module-review,yotpo/module-review,0
wyrihaximus/ratchet,wyrihaximus/ratchet,0
welp/mailchimp-bundle,welp/mailchimp-bundle,0
wikibase/serialization-javascript,wikibase/serialization-javascript,0
yzalis/supervisor,yzalis/supervisor,0
zendframework/zendgdata,zendframework/zendgdata,0
zendframework/zend-queue,zendframework/zend-queue,0
yiiext/imperavi-redactor-widget,yiiext/imperavi-redactor-widget,0
xp-framework/core,xp-framework/core,0
hoa/router,wok/router,2
yiisoft/yii2-smarty,yiisoft/yii2-smarty,0
zendframework/zend-coding-standard,zendframework/zend-coding-standard,0
yii2mod/yii2-enum,yii2mod/yii2-enum,0
wepay/php-sdk,wepay/php-sdk,0
wyrihaximus/ratchet-commands,wyrihaximus/ratchet-commands,0
wyrihaximus/ratchet-model-push,wyrihaximus/ratchet-model-push,0
xi/collections,xi/collections,0
webuni/front-matter,webuni/front-matter,0
worldpay/worldpay-lib-php,worldpay/worldpay-lib-php,0
wn/lumen-generators,wn/lumen-generators,0
zaphpa/zaphpa,zaphpa/zaphpa,0
webtoucher/yii2-amqp,webtoucher/yii2-amqp,0
willdurand/propel-geocodable-behavior,willdurand/propel-geocodable-behavior,0
eden/core,zen/core,2
xiaosier/libweibo,xiaosier/libweibo,0
wikibase/javascript-api,wikibase/javascript-api,0
yansongda/pay,yansongda/pay,0
yandex-money/yandex-money-sdk-php,yandex-money/yandex-money-sdk-php,0
wildbit/laravel-postmark-provider,wildbit/laravel-postmark-provider,0
webup/laravel-sendinblue,webup/laravel-sendinblue,0
yii2tech/csv-grid,yii2tech/csv-grid,0
yabacon/paystack-php,yabacon/paystack-php,0
xsolve-pl/xsolve-cookie-acknowledgement-bundle,xsolve-pl/xsolve-cookie-acknowledgement-bundle,0
wingu/reflection,wingu/reflection,0
yzalis/supervisor-bundle,yzalis/supervisor-bundle,0
yiisoft/yii2-shell,yiisoft/yii2-shell,0
xi/sms,xi/sms,0
zendre4/wkhtmltopdf-amd64,zendre4/wkhtmltopdf-amd64,0
wsdltophp/wssecurity,wsdltophp/wssecurity,0
windwalker/dom,windwalker/form,2
windwalker/dom,windwalker/di,2
windwalker/dom,windwalker/io,2
windwalker/dom,windwalker/dom,0
webtopay/libwebtopay,webtopay/libwebtopay,0
yousign/yousign-api-client,yousign/yousign-api-client,0
wiredmedia/doctrine-extensions,wiredmedia/doctrine-extensions,0
xp-framework/networking,xp-framework/networking,0
windwalker/uri,windwalker/di,2
windwalker/uri,windwalker/uri,0
swp/common,wwi/common,2
yansongda/supports,yansongda/supports,0
xmarcos/dot-container,xmarcos/dot-container,0
xp-framework/logging,xp-framework/logging,0
yiiext/migrate-command,yiiext/migrate-command,0
zendframework/zend-expressive-platesrenderer,zendframework/zend-expressive-platesrenderer,0
xp-framework/collections,xp-framework/collections,0
wyrihaximus/fly-pie,wyrihaximus/fly-pie,0
workerman/channel,workerman/channel,0
xp-framework/http,xp-framework/ftp,2
